endTime,artistName,trackName,msPlayed
2019-06-16 20:16,Los Fabulosos Cadillacs,Yo No Me Sentaría En Tu Mesa - Remasterizado 2008,174306
2019-06-16 20:20,Los Fabulosos Cadillacs,Matador - Remasterizado 2008,275893
2019-06-16 20:21,Los Fabulosos Cadillacs,Siguiendo La Luna - Remasterizado 2008,1068
2019-06-16 20:21,Andrés Calamaro,Donde manda marinero,34551
2019-06-16 20:25,Scary Pockets,Love Yourself,211000
2019-06-16 21:12,Luis Alberto Spinetta,Despiértate Nena (En Vivo) (with Pescado Rabioso),15023
2019-06-16 21:12,Scary Pockets,You've Got a Friend in Me,45731
2019-06-16 21:12,Almendra,Rutas Argentinas,1641
2019-06-16 21:54,Eric Johnson,Cliffs of Dover - Live,373320
2019-06-16 21:59,U2,Sunday Bloody Sunday - Remastered 2008,279440
2019-06-16 22:04,U2,With Or Without You - Remastered,295515
2019-06-16 22:08,Queen,Love Of My Life - Remastered 2011,1160
2019-06-16 22:08,RŮDE,Eternal Youth,1033
2019-06-16 22:08,The Weeknd,I Feel It Coming,766
2019-06-16 22:08,Imagine Dragons,On Top Of The World,766
2019-06-16 22:08,Goldspot,Rewind,2948
2019-06-16 22:08,Laura Branigan,Self Control,789
2019-06-16 22:08,U2,Pride (In The Name Of Love) - Remastered 2009,228426
2019-06-16 22:08,Journey,Any Way You Want It,719
2019-06-16 22:08,Led Zeppelin,Kashmir - 1990 Remaster,835
2019-06-16 22:08,New Radicals,You Get What You Give,789
2019-06-16 22:08,Coldplay,Clocks,2229
2019-06-16 22:08,The Doors,Light My Fire,812
2019-06-16 22:08,ABBA,Dancing Queen,766
2019-06-16 22:08,Daft Punk,Da Funk,1346
2019-06-16 22:08,Oasis,Don't Look Back in Anger - Remastered,1718
2019-06-16 22:08,Duran Duran,Rio - 2009 Remaster,1230
2019-06-16 22:08,DNCE,Cake By The Ocean,905
2019-06-16 22:08,Imagine Dragons,Warriors,789
2019-06-16 22:08,Tenacious D,Tribute,5549
2019-06-16 22:08,The Gap Band,Burn Rubber On Me (Why You Wanna Hurt Me),1021
2019-06-16 22:08,Talking Heads,The Lady Don't Mind - 2005 Remaster,1671
2019-06-16 22:08,"Earth, Wind & Fire",Let's Groove,789
2019-06-16 22:08,Bee Gees,Tragedy,510
2019-06-16 22:08,Bob Marley & The Wailers,No Woman No Cry,975
2019-06-16 22:08,"Earth, Wind & Fire",Boogie Wonderland,789
2019-06-16 22:09,Árbol,El Fantasma,789
2019-06-16 22:09,Belinda Carlisle,Heaven Is a Place on Earth,1277
2019-06-16 22:09,The Turtles,Happy Together - Remastered,812
2019-06-16 22:09,Guns N' Roses,Patience,1044
2019-06-16 22:09,fun.,Some Nights,905
2019-06-16 22:09,Tina Turner,What's Love Got to Do with It,928
2019-06-16 22:09,Kygo,Stole the Show,719
2019-06-16 22:09,American Authors,Go Big Or Go Home,789
2019-06-16 22:13,Juice Newton,Angel Of The Morning,254000
2019-06-16 22:17,The Human League,Don't You Want Me,236920
2019-06-16 22:21,Eddie Floyd,Knock on Wood,928
2019-06-16 22:21,Wet Wet Wet,"Love Is All Around - From ""Four Weddings And A Funeral""",1021
2019-06-16 22:21,Kenny Loggins,"Footloose - From ""Footloose"" Soundtrack",196017
2019-06-17 00:53,Redbone,Come and Get Your Love - Single Version,2484
2019-06-17 00:53,The Beatles,Don't Let Me Down - Remastered 2009,204191
2019-06-17 00:53,Peter Bjorn and John,Young Folks,1300
2019-06-17 00:53,MGMT,Kids,2298
2019-06-17 00:53,The Bangles,Manic Monday,1671
2019-06-17 00:56,Ivana Spagna,Call Me,743
2019-06-17 00:56,Avicii,The Days,1764
2019-06-17 00:56,Tan Bionica,Mis Noches de Enero,4206
2019-06-17 00:56,Red Hot Chili Peppers,Scar Tissue,215906
2019-06-17 01:01,Avicii,The Days,278480
2019-06-17 01:27,Ivana Spagna,Call Me,121521
2019-06-17 01:31,Post Malone,rockstar (feat. 21 Savage),210860
2019-06-17 01:35,Post Malone,Wow.,0
2019-06-17 01:35,Post Malone,Psycho (feat. Ty Dolla $ign),221440
2019-06-17 01:39,Danny Paz,Un Beso,696
2019-06-17 01:39,Calvin Harris,Slide (feat. Frank Ocean & Migos),214041
2019-06-17 01:41,Drake,One Dance,119605
2019-06-17 01:41,Twenty One Pilots,Ride,348
2019-06-17 01:41,Bruno Mars,Treasure,789
2019-06-17 01:45,Bruno Mars,Treasure,167369
2019-06-17 01:47,Maluma,Felices los 4,1253
2019-06-17 01:47,El Reja,Soltero Hasta la Tumba,1230
2019-06-17 01:47,Marama,Tal Vez,650
2019-06-17 01:47,The Weeknd,In The Night,1253
2019-06-17 01:47,Twenty One Pilots,Ride,114961
2019-06-17 01:47,Ozuna,"Me Reclama (Remix) [feat. Luigi 21 Plus, Alexio & Pusho]",766
2019-06-17 01:47,Ozuna,Te Vas,2368
2019-06-17 01:47,Eminem,Not Afraid,1300
2019-06-17 01:47,Calvin Harris,Under Control (feat. Hurts),673
2019-06-17 01:47,Sia,Chandelier,1207
2019-06-17 01:47,Twenty One Pilots,Stressed Out,2461
2019-06-17 01:47,El Super Hobby,Me Acostumbré,626
2019-06-17 01:47,Armin van Buuren,Another You,859
2019-06-17 01:47,#TocoParaVos,Sólo necesito,743
2019-06-17 01:47,Justin Bieber,Sorry,1369
2019-06-17 01:47,Marama,No Te Vayas,1230
2019-06-17 01:47,Ricky Martin,Vente Pa' Ca (feat. Maluma),1277
2019-06-17 01:47,Sia,Cheap Thrills,626
2019-06-17 01:47,Hardwell,Young Again,719
2019-06-17 01:48,Kendrick Lamar,HUMBLE.,1068
2019-06-17 01:48,Carlos Vives,La Bicicleta,928
2019-06-17 01:48,Plan B,Fanatica Sensual,719
2019-06-17 01:48,Ozuna,Te Vas,696
2019-06-17 01:48,Jonas Blue,Perfect Strangers,1021
2019-06-17 01:48,Calvin Harris,How Deep Is Your Love,952
2019-06-17 01:48,Meghan Trainor,Lips Are Movin,975
2019-06-17 01:48,#TocoParaVos,Sólo necesito,70310
2019-06-17 01:48,Tu Papa,Quien Dijo Amigos,1160
2019-06-17 01:51,Kendrick Lamar,HUMBLE.,118862
2019-06-17 01:51,Plan B,Fanatica Sensual,859
2019-06-17 01:52,Zion & Lennox,Otra vez (feat. J Balvin),1300
2019-06-17 01:52,Unknown Artist,Unknown Track,719
2019-06-17 01:52,Bastille,Pompeii,719
2019-06-17 01:52,Rombai,Cuando Se Pone a Bailar,743
2019-06-17 01:52,American Authors,Best Day Of My Life,952
2019-06-17 01:52,Ed Sheeran,Shape of You,487
2019-06-17 01:52,Avicii,Hey Brother,673
2019-06-17 01:52,Poncho,Please Me,1207
2019-06-17 01:52,Twenty One Pilots,Heavydirtysoul,719
2019-06-17 01:52,Martin Garrix,In the Name of Love,835
2019-06-17 01:52,Imagine Dragons,Demons,441
2019-06-17 01:55,Maroon 5,Animals,696
2019-06-17 01:55,Major Lazer,Cold Water (feat. Justin Bieber & MØ),1393
2019-06-17 01:55,Los De La Nazza,Tumba La Casa (feat. Alexio),1021
2019-06-17 01:55,Axwell /\ Ingrosso,Sun Is Shining,1230
2019-06-17 01:55,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),5549
2019-06-17 01:55,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",1160
2019-06-17 01:55,J Balvin,Safari,1091
2019-06-17 01:55,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),109087
2019-06-17 01:55,Sak Noel,Trumpets - Radio Mix,557
2019-06-17 01:55,Marama,Todo Comenzó Bailando,1927
2019-06-17 01:55,Swedish House Mafia,Don't You Worry Child - Radio Edit,650
2019-06-17 01:55,Rombai,Yo tambien,928
2019-06-17 01:58,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),35712
2019-06-17 01:58,Alexandra Stan,Mr. Saxobeat - Radio Edit,650
2019-06-17 02:03,The Weeknd,I Feel It Coming,231967
2019-06-17 02:03,Nicky Jam,Travesuras,1044
2019-06-17 02:03,Avicii,Waiting For Love,3065
2019-06-17 02:03,#TocoParaVos,Hasta la luna,835
2019-06-17 02:03,Fall Out Boy,Immortals,1555
2019-06-17 02:03,One Direction,Drag Me Down,2554
2019-06-17 02:06,#TocoParaVos,Hasta la luna,178927
2019-06-17 02:06,The Weeknd,Can't Feel My Face,905
2019-06-17 02:06,Avicii,You Make Me,371
2019-06-17 02:06,Los Bonnitos,Cae el Sol,557
2019-06-17 02:06,Fall Out Boy,Immortals,0
2019-06-17 02:07,Shakira,Chantaje (feat. Maluma),859
2019-06-17 02:07,Fall Out Boy,Centuries,557
2019-06-17 02:07,Portugal. The Man,Feel It Still,2252
2019-06-17 02:07,The Weeknd,Can't Feel My Face,626
2019-06-17 02:07,Marka Akme,Linda,1323
2019-06-17 02:07,Los Bonnitos,Cae el Sol,95550
2019-06-17 02:08,Shawn Mendes,There's Nothing Holdin' Me Back,3250
2019-06-17 02:08,Alan Walker,Sing Me to Sleep,2554
2019-06-17 02:08,Skrillex,Bangarang (feat. Sirah),1369
2019-06-17 02:08,DJ Snake,Let Me Love You,1439
2019-06-17 02:08,The Chainsmokers,Don't Let Me Down (feat. Daya),1718
2019-06-17 02:08,El Villano,Amigo,673
2019-06-17 02:08,Rihanna,We Found Love,928
2019-06-17 02:08,Carlitos Rossy,Quien Dijo Amigos?,1323
2019-06-17 02:08,Thalía,Desde Esa Noche (feat. Maluma),650
2019-06-17 02:08,Marama,Loquita,696
2019-06-17 02:08,Marama,Bronceado,743
2019-06-17 02:08,Imagine Dragons,Radioactive,4411
2019-06-17 02:09,Maroon 5,One More Night,789
2019-06-17 02:09,Major Lazer,Lean On (feat. MØ & DJ Snake),99590
2019-06-17 02:10,ZAYN,PILLOWTALK,2623
2019-06-17 02:10,Grupo Play,Quiero Verte Bailar,2670
2019-06-17 02:10,DJ Luian,La Ocasión,789
2019-06-17 02:10,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),534
2019-06-17 02:10,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),905
2019-06-17 02:10,Avicii,Wake Me Up,835
2019-06-17 02:10,John Newman,Love Me Again,1346
2019-06-17 02:10,Rae Sremmurd,Black Beatles,789
2019-06-17 02:10,Rombai,Locuras contigo,1509
2019-06-17 02:10,Rombai,Locuras contigo,603
2019-06-17 02:10,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,1369
2019-06-17 02:10,Gorillaz,Clint Eastwood,835
2019-06-17 02:10,Gorillaz,Clint Eastwood,766
2019-06-17 02:10,El Super Hobby,Chica Brasileña,719
2019-06-17 02:10,Kale “La Evolución”,Casa sola,1695
2019-06-17 03:03,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,89405
2019-06-17 03:06,Billie Eilish,lovely (with Khalid),200185
2019-06-17 03:06,Billie Eilish,lovely (with Khalid),320
2019-06-17 03:06,benny blanco,Eastside (with Halsey & Khalid),25191
2019-06-17 03:10,Khalid,Shot Down,3068
2019-06-17 03:10,Billie Eilish,lovely (with Khalid),200185
2019-06-17 03:14,Justin Bieber,Love Yourself,4949
2019-06-17 03:14,Bruno Mars,24K Magic,960
2019-06-17 03:14,Avicii,Broken Arrows,981
2019-06-17 03:14,Marka Akme,Mata,703
2019-06-17 03:14,Panic! At The Disco,Miss Jackson (feat. LOLO),768
2019-06-17 03:14,Post Malone,Psycho (feat. Ty Dolla $ign),221440
2019-06-17 03:14,Alan Walker,Alone,1173
2019-06-17 03:14,Maluma,Borro Cassette,1002
2019-06-17 03:14,Rombai,Adios,640
2019-06-17 03:14,Clean Bandit,Rather Be (feat. Jess Glynne),22561
2019-06-17 03:16,Maluma,Borro Cassette,95125
2019-06-17 15:31,Pink Floyd,The Great Gig in the Sky,1393
2019-06-17 15:31,Pink Floyd,Time,2647
2019-06-17 15:31,Pink Floyd,Mother,743
2019-06-17 15:31,Pink Floyd,Shine On You Crazy Diamond (Pts. 1-5),502177
2019-06-17 15:34,Pink Floyd,Have a Cigar,1857
2019-06-17 15:34,Pink Floyd,Wish You Were Here,998
2019-06-17 15:34,Pink Floyd,Mother,133839
2019-06-17 15:35,Pink Floyd,Money,72864
2019-06-17 15:42,Pink Floyd,The Great Gig in the Sky,534
2019-06-17 15:42,Pink Floyd,"Another Brick in the Wall, Pt. 2",270349
2019-06-17 15:42,Pink Floyd,Learning to Fly,2136
2019-06-17 15:42,Pink Floyd,Comfortably Numb,2136
2019-06-17 15:42,Pink Floyd,Breathe (In the Air),17438
2019-06-17 15:42,Pink Floyd,Shine On You Crazy Diamond (Pts. 1-5),534
2019-06-17 15:45,Pink Floyd,Time,179559
2019-06-17 15:45,King Crimson,Epitaph,0
2019-06-17 15:45,Pink Floyd,Goodbye Blue Sky,0
2019-06-17 15:46,Kool & The Gang,Ladies Night,696
2019-06-17 15:46,Red Hot Chili Peppers,Can't Stop,882
2019-06-17 15:46,Talking Heads,The Book I Read - 2005 Remaster,719
2019-06-17 15:46,"Earth, Wind & Fire",September,1486
2019-06-17 15:46,CHANO,Carnavalintro,626
2019-06-17 15:46,Philip Bailey,Easy Lover,1439
2019-06-17 15:46,Billy Joel,Vienna,603
2019-06-17 15:46,The Dave Brubeck Quartet,Take Five,812
2019-06-17 15:46,Billy Joel,We Didn't Start the Fire,534
2019-06-17 15:47,Sting,Seven Days,998
2019-06-17 15:47,Jamiroquai,Virtual Insanity - Remastered,928
2019-06-17 15:47,Villainy,The Answer,928
2019-06-17 15:47,The Rolling Stones,Angie,673
2019-06-17 15:47,Leon Haywood,Don't Push It Don't Force It,882
2019-06-17 15:47,Franz Ferdinand,Take Me Out,3065
2019-06-17 15:47,Mark Ronson,Valerie (feat. Amy Winehouse) - Version Revisited,952
2019-06-17 15:47,Beck,Girl,743
2019-06-17 15:47,Frankie Goes To Hollywood,"Relax - 7"" Mix",812
2019-06-17 15:47,Red Hot Chili Peppers,By the Way,3018
2019-06-17 15:47,Talking Heads,Perfect World - 2005 Remaster,835
2019-06-17 15:47,Daryl Hall & John Oates,Out of Touch - Single Version,696
2019-06-17 15:47,Lynyrd Skynyrd,Free Bird,905
2019-06-17 15:47,Imagine Dragons,Yesterday,998
2019-06-17 15:47,Ekko Park,Becoming the Enemy,743
2019-06-17 15:47,The Verve,Bitter Sweet Symphony,696
2019-06-17 15:47,Technotronic,Pump Up The Jam - Edit,1114
2019-06-17 15:47,Imagine Dragons,Believer,905
2019-06-17 15:47,The Sugarhill Gang,Rapper's Delight - Long Version,69009
2019-06-17 15:47,Red Hot Chili Peppers,Dark Necessities,1718
2019-06-17 15:48,AC/DC,Moneytalks,975
2019-06-17 15:48,The Killers,Mr. Brightside,38359
2019-06-17 15:48,Duran Duran,"The Wild Boys - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster",650
2019-06-17 15:48,Gotye,Somebody That I Used To Know,835
2019-06-17 15:48,Alanis Morissette,You Oughta Know - 2015 Remaster,696
2019-06-17 15:51,Vance Joy,Riptide,882
2019-06-17 15:51,TOTO,Africa,179792
2019-06-17 15:52,Van Halen,Runnin' with the Devil - 2015 Remaster,47299
2019-06-17 15:52,The Clash,London Calling - Remastered,696
2019-06-17 15:52,Christopher Tyng,Suitors,835
2019-06-17 15:52,Duran Duran,Save a Prayer - Single Version,998
2019-06-17 15:52,Billy Joel,Piano Man,766
2019-06-17 15:52,Foghat,Slow Ride,766
2019-06-17 15:57,George Michael,Careless Whisper,300106
2019-06-17 15:57,Oasis,Champagne Supernova - Remastered,3018
2019-06-17 15:57,Sublime,Santeria,603
2019-06-17 15:57,Tears For Fears,Everybody Wants To Rule The World,5269
2019-06-17 15:58,Jason Derulo,Talk Dirty (feat. 2 Chainz),812
2019-06-17 15:58,Michael Jackson,Rock with You - Single Version,48181
2019-06-17 15:58,Michael Jackson,Rock with You - Single Version,812
2019-06-17 15:58,The B-52's,Love Shack,812
2019-06-17 15:58,Whitesnake,Here I Go Again - 1987 Version; 2017 Remaster,557
2019-06-17 15:58,Whitesnake,Here I Go Again - 1987 Version; 2017 Remaster,1764
2019-06-17 15:58,Fountains Of Wayne,Sink to the Bottom,859
2019-06-17 15:58,The Police,Walking On The Moon,1253
2019-06-17 15:58,Chumbawamba,Tubthumping,812
2019-06-17 15:58,Van Halen,Panama - 2015 Remaster,1602
2019-06-17 15:58,Metallica,Enter Sandman,835
2019-06-17 15:59,Marvin Berry,Earth Angel (Will You Be Mine?),1346
2019-06-17 16:00,Vinnie Moore,The Maze,603
2019-06-17 16:00,The Cure,Close To Me,1068
2019-06-17 16:00,The Cure,Close To Me,2438
2019-06-17 16:00,Alabama Shakes,Don't Wanna Fight,557
2019-06-17 16:00,Alabama Shakes,Don't Wanna Fight,580
2019-06-17 16:00,U2,Every Breaking Wave,1091
2019-06-17 16:00,Rosario Dawson,Seasons of Love,1439
2019-06-17 16:00,Van Halen,Jump - 2015 Remaster,557
2019-06-17 16:00,Joe Satriani,"Always with Me, Always with You",95991
2019-06-17 16:00,Unknown Artist,Unknown Track,626
2019-06-17 16:00,MIKA,"Relax, Take It Easy",952
2019-06-17 16:00,Madness,It Must Be Love,1346
2019-06-17 16:01,Red Hot Chili Peppers,Dani California,3018
2019-06-17 16:01,The Cure,The End Of The World,1068
2019-06-17 16:01,U2,Song For Someone,719
2019-06-17 16:01,Duran Duran,Ordinary World,47345
2019-06-17 16:01,Talking Heads,And She Was - 2005 Remaster,1184
2019-06-17 16:01,APM Mother's Day Ensemble,Hey Beautiful (Theme from How I Met Your Mother),1184
2019-06-17 16:01,Korn,Word Up!,650
2019-06-17 16:01,Stevie Wonder,I Just Called To Say I Love You,719
2019-06-17 16:01,Metallica,Master Of Puppets,1973
2019-06-17 16:01,Coldplay,In My Place,696
2019-06-17 16:01,Pearl Jam,Even Flow,1904
2019-06-17 16:01,War,Low Rider,789
2019-06-17 16:01,Keane,Somewhere Only We Know,1091
2019-06-17 18:29,Jimi Hendrix,All Along the Watchtower,28490
2019-06-17 18:35,Eric Johnson,Cliffs of Dover - Live,373320
2019-06-17 18:40,Duran Duran,Pressure Off (feat. Janelle Monáe and Nile Rodgers),261135
2019-06-17 18:44,Jamiroquai,Cosmic Girl - Remastered,244146
2019-06-17 18:48,Duran Duran,Notorious,258000
2019-06-17 18:52,Keane,Nothing In My Way,240386
2019-06-17 20:13,Noisettes,Never Forget You,406
2019-06-17 20:13,Noisettes,Never Forget You,580
2019-06-17 20:13,Coldplay,The Scientist,893
2019-06-17 20:13,RŮDE,22 Samurai,5410
2019-06-17 20:13,RŮDE,22 Samurai,174
2019-06-17 20:13,Steve Petrunak,Rhythm of Love (Instrumental Version),1195
2019-06-17 20:13,The Deli,Flowers,1718
2019-06-17 20:13,The Deli,5:32pm,1369
2019-06-17 20:13,Unknown Artist,Unknown Track,754
2019-06-17 20:13,Unknown Artist,Unknown Track,58
2019-06-17 20:13,Unknown Artist,Unknown Track,452
2019-06-17 20:13,Unknown Artist,Unknown Track,568
2019-06-17 20:13,Organ Freeman,Verve,2043
2019-06-17 20:13,Jürgen Saalmann,Soulmusic,1787
2019-06-17 20:19,RŮDE,Eternal Youth,777
2019-06-17 20:19,The Deli,5:32pm,3227
2019-06-17 20:19,Unknown Artist,Unknown Track,2136
2019-06-17 20:19,Unknown Artist,Unknown Track,308895
2019-06-17 20:20,Unknown Artist,Unknown Track,70379
2019-06-17 20:21,Diego Ruiz,Alma de Diamante,0
2019-06-17 20:21,Bibio,lovers’ carvings,650
2019-06-17 20:21,Wun Two,Again,278
2019-06-17 20:21,Unknown Artist,Unknown Track,55356
2019-06-17 20:21,guardin,it rained & it poured,603
2019-06-17 20:22,Unknown Artist,Unknown Track,522
2019-06-17 20:22,RŮDE,22 Samurai,0
2019-06-17 20:22,The Deli,Flowers,23
2019-06-17 20:22,Unknown Artist,Unknown Track,870
2019-06-17 20:22,Unknown Artist,Unknown Track,1428
2019-06-17 20:22,Idealism,controlla,603
2019-06-17 20:23,Unknown Artist,Unknown Track,754
2019-06-17 23:07,The Weeknd,Starboy,1258
2019-06-17 23:07,Coldplay,The Scientist,40451
2019-06-17 23:07,Rufus Wainwright,Hallelujah,896
2019-06-17 23:07,Eric Mandarina,El Lavarropas,938
2019-06-17 23:10,Rusted Root,Send Me on My Way,8682
2019-06-17 23:10,Red Hot Chili Peppers,Otherside,5141
2019-06-17 23:14,The Police,So Lonely,853
2019-06-17 23:14,Rusted Root,Send Me on My Way,222144
2019-06-17 23:14,Unknown Artist,Unknown Track,1386
2019-06-17 23:14,Red Hot Chili Peppers,Snow (Hey Oh),1450
2019-06-17 23:14,Car Seat Headrest,Bodys,1066
2019-06-17 23:14,Fine Young Cannibals,She Drives Me Crazy,746
2019-06-17 23:14,Red Hot Chili Peppers,Around the World,640
2019-06-17 23:14,Rage Against The Machine,Killing In the Name,810
2019-06-17 23:14,Ciro y los Persas,Vas a Bailar,682
2019-06-17 23:14,Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,704
2019-06-17 23:14,Men At Work,Who Can It Be Now?,661
2019-06-17 23:18,Vinnie Moore,Rain,218880
2019-06-17 23:18,R.E.M.,Losing My Religion,1130
2019-06-17 23:18,Imagine Dragons,Thunder,789
2019-06-17 23:18,Led Zeppelin,Stairway to Heaven - 2012 Remaster,1002
2019-06-17 23:18,Soda Stereo,Persiana Americana - Remasterizado 2007,661
2019-06-17 23:18,Car Seat Headrest,Drunk Drivers/Killer Whales,1600
2019-06-17 23:18,guardin,it rained & it poured,1002
2019-06-17 23:18,Dead Or Alive,You Spin Me Round (Like a Record),1301
2019-06-17 23:18,Pearl Jam,Once,597
2019-06-17 23:18,The Family,Shake Your Groove Thing,661
2019-06-17 23:18,R.E.M.,Texarkana,1130
2019-06-17 23:18,Mark Ronson,Uptown Funk (feat. Bruno Mars),618
2019-06-17 23:18,Van Halen,Hot for Teacher - 2004 Remaster,938
2019-06-17 23:27,Bruce Hornsby,The Way It Is,853
2019-06-17 23:27,Jimi Hendrix,Purple Haze,746
2019-06-17 23:27,John Lennon,Imagine - 2010 Mix,1023
2019-06-17 23:27,Queen,I Want To Break Free - Single Remix,1642
2019-06-17 23:27,LMFAO,Party Rock Anthem,768
2019-06-17 23:27,Meredith Brooks,Bitch,981
2019-06-17 23:27,UB40,Red Red Wine,1024
2019-06-17 23:27,Ray Parker Jr.,Ghostbusters,1962
2019-06-17 23:27,Metallica,One,2944
2019-06-17 23:27,Stevie Wonder,For Once In My Life,18048
2019-06-17 23:27,CHANO,Naistumichiu,597
2019-06-17 23:27,Irene Cara,What A Feeling,2837
2019-06-17 23:27,Rod Stewart,It's A Heartache,1023
2019-06-17 23:31,Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,20714
2019-06-17 23:31,The Cranberries,Linger,196607
2019-06-18 12:08,Soda Stereo,Nada Personal - Remasterizado 2007,1207
2019-06-18 12:14,Eric Johnson,Cliffs of Dover - Live,373320
2019-06-18 12:14,Duran Duran,My Own Way - 2009 Remaster,20942
2019-06-18 12:21,Eric Johnson,Cliffs of Dover - Live,373320
2019-06-18 12:23,Thurston Harris,Little Bitty Pretty One,143066
2019-06-18 12:27,MIKA,Love Today,235173
2019-06-18 12:30,Los Cafres,Boys Don't Cry,168600
2019-06-18 12:34,Spin Doctors,Two Princes,256733
2019-06-18 12:38,Talking Heads,Road to Nowhere - 2005 Remaster,249539
2019-06-18 14:21,RŮDE,22 Samurai,4832
2019-06-18 16:17,The Bangles,Eternal Flame,1369
2019-06-18 16:24,Eric Johnson,Cliffs of Dover - Live,373320
2019-06-18 16:28,Talking Heads,Creatures of Love - 2005 Remaster,255800
2019-06-18 18:10,Santana,Europa (Earth's Cry Heaven's Smile),725
2019-06-18 18:10,Ciro y los Persas,Mirenla,102701
2019-06-18 18:10,Kool & The Gang,Get Down On It,682
2019-06-18 19:23,Stevie Wonder,Part-Time Lover,917
